episode,winner,ppo_agent_reward,episode_length
997,Aggressive,1.85,500
998,Aggressive,2.55,500
999,Conservative,2.25,500
1000,Conservative,-0.1,164
1001,Aggressive,2.35,500
1002,ValueBuyer,1.95,500
1003,Conservative,1.1,339
1004,Conservative,2.3,500
1005,Conservative,0.75,348
1006,Conservative,2.65,500
1007,ValueBuyer,0.25,258
1008,Conservative,2.4,500
1009,Conservative,1.2,367
1010,Random,1.9,473
1011,Random,-0.25,172
1012,Conservative,0.5,485
1013,Aggressive,2.55,500
1014,Conservative,2.45,500
1015,Conservative,2.1,500
1016,Conservative,2.3,500
1017,Aggressive,2.55,500
1018,ValueBuyer,2.15,500
1019,Conservative,2.25,500
1020,Conservative,2.35,500
1021,ValueBuyer,2.1,500
1022,Aggressive,2.55,500
1023,Conservative,2.45,500
1024,ValueBuyer,0.15,312
1025,Conservative,2.0,500
1026,Aggressive,2.15,500
1027,ValueBuyer,1.05,413
1028,ValueBuyer,2.15,500
1029,ValueBuyer,0.3,500
1030,ValueBuyer,0.4,500
1031,Conservative,0.5,254
1032,Conservative,2.35,500
1033,Aggressive,3.1,500
1034,ValueBuyer,-0.05,289
1035,Conservative,2.15,500
1036,Conservative,2.05,500
1037,Conservative,2.45,500
1038,Conservative,2.3,500
1039,Random,-0.25,293
1040,Conservative,2.45,500
1041,Aggressive,2.45,500
1042,ValueBuyer,2.4,500
1043,Aggressive,2.45,500
1044,Aggressive,2.65,500
1045,Conservative,1.95,500
1046,ValueBuyer,1.95,500
1047,Conservative,2.0,500
1048,Aggressive,2.1,500
1049,Conservative,1.05,402
1050,Conservative,1.2,339
1051,Aggressive,2.35,500
1052,Aggressive,2.0,500
1053,ValueBuyer,0.15,258
1054,Conservative,2.25,500
1055,Aggressive,2.75,500
1056,ValueBuyer,-0.15,386
1057,ValueBuyer,2.1,500
1058,Conservative,-0.05,208
1059,Random,1.1,488
1060,Aggressive,2.55,500
1061,Conservative,2.2,500
1062,Conservative,0.5,263
1063,Conservative,1.85,500
1064,ValueBuyer,2.4,500
1065,ValueBuyer,2.1,500
1066,ValueBuyer,2.1,500
1067,Aggressive,2.6,500
1068,Conservative,-0.1,500
1069,Conservative,2.4,500
1070,Conservative,2.3,500
1071,Aggressive,2.55,500
1072,ValueBuyer,0.15,377
1073,ValueBuyer,0.1,170
1074,Aggressive,2.3,500
1075,Conservative,1.95,500
1076,Random,2.15,500
1077,Random,1.6,488
1078,Conservative,2.1,500
1079,Random,0.0,250
1080,Conservative,-0.45,182
1081,ValueBuyer,2.15,500
1082,Conservative,1.65,447
1083,Aggressive,2.9,500
1084,Conservative,2.6,500
1085,Conservative,0.35,277
1086,Random,1.8,500
1087,ValueBuyer,-0.15,160
1088,Conservative,0.4,307
1089,ValueBuyer,-0.25,208
1090,Conservative,0.15,189
1091,Conservative,2.55,500
1092,Conservative,2.05,500
1093,ValueBuyer,0.4,306
1094,Aggressive,2.1,500
1095,ValueBuyer,2.4,500
1096,Random,0.55,286
1097,Conservative,2.25,500
1098,Conservative,0.45,331
1099,ValueBuyer,0.9,333
1100,ValueBuyer,2.3,500
1101,ValueBuyer,2.35,500
1102,Random,0.85,500
1103,Aggressive,2.4,500
1104,Conservative,0.9,490
1105,Random,0.3,278
1106,ValueBuyer,2.2,500
1107,Conservative,0.85,445
1108,Conservative,2.3,500
1109,Conservative,2.55,500
1110,Aggressive,2.65,500
1111,Conservative,2.05,500
1112,Conservative,0.85,325
1113,Conservative,0.1,284
1114,ValueBuyer,-0.05,175
1115,Aggressive,2.95,500
1116,ValueBuyer,-0.05,275
1117,ValueBuyer,2.6,500
1118,Aggressive,2.6,500
1119,Conservative,0.0,334
1120,Conservative,0.55,349
1121,Conservative,0.25,199
1122,Aggressive,2.45,500
1123,ValueBuyer,0.2,304
1124,Conservative,2.3,500
1125,Conservative,1.25,475
1126,Conservative,1.85,500
1127,Aggressive,2.65,500
1128,ValueBuyer,2.5,500
1129,Aggressive,2.25,500
1130,Random,2.25,500
1131,ValueBuyer,-0.1,145
1132,Aggressive,2.6,500
1133,Aggressive,2.7,500
1134,Aggressive,2.35,500
1135,Aggressive,2.55,500
1136,Conservative,0.3,232
1137,Conservative,2.45,500
1138,Aggressive,2.55,500
1139,Aggressive,2.7,500
1140,ValueBuyer,0.5,347
1141,Conservative,0.4,291
1142,ValueBuyer,0.45,238
1143,Conservative,2.6,500
1144,Conservative,1.0,461
1145,Conservative,0.2,193
1146,ValueBuyer,0.2,237
1147,Aggressive,2.45,500
1148,Conservative,2.1,500
1149,Aggressive,2.4,500
1150,Aggressive,2.45,500
1151,Conservative,2.4,500
1152,Aggressive,2.45,500
1153,Aggressive,2.55,500
1154,Conservative,0.6,343
1155,Conservative,2.35,500
1156,Conservative,2.55,500
1157,ValueBuyer,0.05,118
1158,Conservative,0.05,343
1159,Aggressive,2.55,500
1160,Aggressive,2.4,500
1161,ValueBuyer,2.3,500
1162,ValueBuyer,0.4,290
1163,Random,2.2,500
1164,Conservative,-0.2,287
1165,Conservative,1.15,371
1166,Aggressive,2.45,500
1167,Conservative,-0.45,209
1168,Conservative,2.15,500
1169,Conservative,0.35,280
1170,ValueBuyer,0.65,255
1171,Conservative,2.4,500
1172,Conservative,0.35,272
1173,Conservative,2.45,500
1174,Conservative,2.4,500
1175,ValueBuyer,0.05,405
1176,Conservative,2.4,500
1177,Aggressive,2.2,500
1178,Random,2.7,500
1179,Conservative,0.85,376
1180,ValueBuyer,-0.05,204
1181,ValueBuyer,2.15,500
1182,Aggressive,2.45,500
1183,Aggressive,2.55,500
1184,ValueBuyer,0.4,325
1185,Random,2.4,500
1186,Random,2.5,500
1187,Aggressive,2.15,500
1188,Conservative,2.25,500
1189,ValueBuyer,2.45,500
1190,Aggressive,2.6,500
1191,Conservative,0.2,292
1192,ValueBuyer,0.75,323
1193,Conservative,2.35,500
1194,Aggressive,2.45,500
1195,ValueBuyer,0.25,266
1196,ValueBuyer,0.8,296
1197,Aggressive,2.3,500
1198,ValueBuyer,2.3,500
1199,Conservative,0.3,363
1200,ValueBuyer,2.35,500
1201,ValueBuyer,2.05,500
1202,Random,-0.1,171
1203,Aggressive,2.4,500
1204,Conservative,2.25,500
1205,Aggressive,2.3,500
1206,Random,2.15,500
1207,ValueBuyer,2.05,500
1208,Aggressive,2.45,500
1209,ValueBuyer,2.15,500
1210,ValueBuyer,2.0,500
1211,Conservative,2.45,500
1212,Aggressive,2.65,500
1213,Random,-0.3,151
1214,ValueBuyer,2.5,500
1215,ValueBuyer,1.15,383
1216,Aggressive,2.15,500
1217,Conservative,-0.25,149
1218,Conservative,1.9,500
1219,Aggressive,2.55,500
1220,Aggressive,2.1,500
1221,Conservative,2.3,500
1222,ValueBuyer,2.0,500
1223,Conservative,2.2,500
1224,ValueBuyer,0.1,176
1225,ValueBuyer,2.5,500
1226,ValueBuyer,2.5,500
1227,Aggressive,3.7,500
1228,Conservative,0.7,340
1229,ValueBuyer,-0.1,160
1230,Conservative,2.45,500
1231,ValueBuyer,2.1,500
1232,Conservative,0.25,282
1233,ValueBuyer,2.05,500
1234,ValueBuyer,0.1,165
1235,ValueBuyer,0.2,260
1236,Conservative,2.4,500
1237,Conservative,0.6,335
1238,Aggressive,2.1,500
1239,Conservative,0.9,400
1240,ValueBuyer,0.4,283
1241,ValueBuyer,-0.2,184
1242,Conservative,2.25,500
1243,Random,2.3,500
1244,ValueBuyer,0.15,310
1245,Conservative,0.95,300
1246,Aggressive,2.35,500
1247,Aggressive,2.45,500
1248,Conservative,1.25,360
1249,Conservative,2.35,500
1250,Conservative,2.2,500
1251,Aggressive,2.65,500
1252,Conservative,0.75,377
1253,Conservative,0.35,250
1254,ValueBuyer,1.15,337
1255,Aggressive,2.2,500
1256,Conservative,0.2,287
1257,ValueBuyer,0.35,265
1258,Conservative,2.3,500
1259,Aggressive,2.55,500
1260,ValueBuyer,0.55,366
1261,ValueBuyer,2.35,500
1262,Aggressive,2.5,500
1263,Aggressive,2.6,500
1264,ValueBuyer,2.35,500
1265,ValueBuyer,0.3,266
1266,Conservative,2.25,500
1267,Aggressive,2.15,500
1268,Conservative,2.35,500
1269,Conservative,2.5,500
1270,Conservative,2.35,500
1271,Aggressive,2.6,500
1272,Aggressive,2.45,500
1273,Random,2.3,500
1274,ValueBuyer,2.35,500
1275,Aggressive,2.6,500
1276,Conservative,2.05,500
1277,Conservative,2.15,500
1278,Aggressive,2.45,500
1279,ValueBuyer,1.95,500
1280,Random,2.65,500
1281,Aggressive,2.7,500
1282,Aggressive,2.35,500
1283,Random,2.4,500
1284,ValueBuyer,2.6,500
1285,ValueBuyer,0.3,219
1286,ValueBuyer,2.3,500
1287,Conservative,2.35,500
1288,ValueBuyer,-0.15,143
1289,Aggressive,2.4,500
1290,Conservative,1.05,374
1291,Aggressive,2.7,500
1292,Conservative,2.45,500
1293,Conservative,2.15,500
1294,Aggressive,2.6,500
1295,Conservative,2.35,500
1296,Conservative,2.5,500
1297,Aggressive,2.6,500
1298,Aggressive,2.0,500
1299,Conservative,-0.1,203
1300,Aggressive,2.6,500
1301,Aggressive,2.3,500
1302,Aggressive,2.35,500
1303,ValueBuyer,2.4,500
1304,Conservative,0.0,225
1305,Random,0.25,279
1306,Aggressive,2.35,500
1307,Conservative,0.7,287
1308,Aggressive,2.85,500
1309,ValueBuyer,0.05,240
1310,Aggressive,2.45,500
1311,Aggressive,2.45,500
1312,Conservative,0.9,376
1313,ValueBuyer,0.9,432
1314,Conservative,0.5,278
1315,ValueBuyer,2.3,500
1316,Random,2.1,500
1317,Aggressive,2.15,500
1318,Aggressive,2.35,500
1319,ValueBuyer,0.0,157
1320,Aggressive,2.25,500
1321,Aggressive,2.5,500
1322,Conservative,2.15,500
1323,ValueBuyer,2.35,500
1324,Conservative,2.45,500
1325,Conservative,0.2,221
1326,Aggressive,2.5,500
1327,Conservative,2.35,500
1328,Conservative,2.55,500
1329,Conservative,2.5,500
1330,Conservative,0.7,392
1331,Aggressive,2.45,500
1332,Conservative,-0.15,163
1333,ValueBuyer,0.5,335
1334,Conservative,2.25,500
1335,Conservative,2.3,500
1336,Aggressive,2.7,500
1337,Conservative,2.65,500
1338,ValueBuyer,0.25,213
1339,Conservative,2.3,500
1340,Conservative,2.4,500
1341,Random,2.15,500
1342,ValueBuyer,1.15,500
1343,Random,0.7,379
1344,Conservative,1.0,455
1345,Random,1.85,500
1346,Aggressive,2.5,500
1347,Conservative,2.4,500
1348,Conservative,0.4,312
1349,Conservative,0.55,289
1350,Aggressive,2.35,500
1351,ValueBuyer,2.0,500
1352,Conservative,-0.05,289
1353,Aggressive,2.4,500
1354,ValueBuyer,2.5,500
1355,ValueBuyer,2.25,500
1356,ValueBuyer,-0.05,274
1357,ValueBuyer,0.4,329
1358,Conservative,2.45,500
1359,ValueBuyer,2.65,500
1360,Random,2.0,500
1361,Aggressive,2.5,500
1362,ValueBuyer,2.25,500
1363,Conservative,2.5,500
1364,Aggressive,2.5,500
1365,Conservative,2.2,500
1366,Conservative,0.45,377
1367,ValueBuyer,0.4,259
1368,ValueBuyer,0.3,357
1369,ValueBuyer,2.5,500
1370,Aggressive,2.4,500
1371,Aggressive,2.2,500
1372,Aggressive,2.3,500
1373,Conservative,2.4,500
1374,ValueBuyer,0.05,184
1375,Conservative,2.3,500
1376,Random,1.8,500
1377,Aggressive,2.4,500
1378,Conservative,2.25,500
1379,ValueBuyer,2.55,500
1380,Conservative,2.45,500
1381,ValueBuyer,2.3,500
1382,Conservative,2.55,500
1383,Conservative,2.4,500
1384,Conservative,0.9,267
1385,Conservative,1.3,415
1386,Random,1.85,500
1387,ValueBuyer,2.25,500
1388,ValueBuyer,0.65,436
1389,Aggressive,2.25,500
1390,Conservative,2.35,500
1391,ValueBuyer,0.9,354
1392,ValueBuyer,0.35,318
1393,Aggressive,2.5,500
1394,Aggressive,2.6,500
1395,Conservative,2.15,500
1396,ValueBuyer,2.4,500
1397,Conservative,2.45,500
1398,Conservative,2.2,500
1399,Conservative,2.35,500
1400,Random,1.1,307
1401,Aggressive,2.3,500
1402,ValueBuyer,0.75,401
1403,ValueBuyer,2.35,500
1404,Aggressive,2.55,500
1405,Random,0.2,211
1406,Random,0.7,500
1407,Random,2.2,500
1408,ValueBuyer,2.35,500
1409,Conservative,0.0,217
1410,Conservative,2.4,500
1411,Random,2.4,500
1412,Aggressive,2.3,500
1413,Conservative,1.2,468
1414,Conservative,2.2,500
1415,Aggressive,2.35,500
1416,ValueBuyer,2.35,500
1417,Random,2.3,500
1418,Conservative,2.3,500
1419,ValueBuyer,0.35,160
1420,Aggressive,2.2,500
1421,Conservative,2.35,500
1422,Aggressive,2.35,500
1423,Conservative,2.2,500
1424,Random,0.35,288
1425,ValueBuyer,-0.25,171
1426,Aggressive,2.55,500
1427,Aggressive,3.25,500
1428,Conservative,2.55,500
1429,Aggressive,2.35,500
1430,Conservative,2.25,500
1431,Conservative,2.35,500
1432,Aggressive,2.4,500
1433,Aggressive,2.55,500
1434,Aggressive,2.75,500
1435,ValueBuyer,1.0,273
1436,Conservative,-0.55,275
1437,Conservative,2.95,500
1438,Conservative,2.35,500
1439,Aggressive,2.55,500
1440,Conservative,2.25,500
1441,ValueBuyer,-0.25,261
1442,Conservative,2.05,500
1443,ValueBuyer,0.1,245
1444,Aggressive,2.45,500
1445,ValueBuyer,1.2,482
1446,Random,2.15,500
1447,Aggressive,2.5,500
1448,Aggressive,2.55,500
1449,Conservative,0.35,223
1450,ValueBuyer,2.6,500
1451,Conservative,2.25,500
1452,Aggressive,2.6,500
1453,Aggressive,2.6,500
1454,Random,1.0,341
1455,Aggressive,2.55,500
1456,Aggressive,2.4,500
1457,ValueBuyer,0.7,353
1458,Conservative,2.15,500
1459,Random,0.4,500
1460,ValueBuyer,0.9,405
1461,Conservative,2.65,500
1462,ValueBuyer,2.2,500
1463,Random,-0.3,253
1464,Aggressive,2.45,500
1465,Aggressive,2.4,500
1466,Aggressive,2.35,500
1467,Aggressive,2.25,500
1468,Conservative,0.3,237
1469,Aggressive,2.45,500
1470,Random,2.4,500
1471,Random,1.9,500
1472,ValueBuyer,2.35,500
1473,Conservative,0.75,371
1474,Conservative,0.3,177
1475,ValueBuyer,0.2,147
1476,Conservative,2.15,500
1477,Random,2.75,500
1478,ValueBuyer,0.6,286
1479,Conservative,1.3,453
1480,Aggressive,2.65,500
1481,Conservative,1.3,482
1482,ValueBuyer,-0.15,177
1483,Conservative,2.25,500
1484,ValueBuyer,1.9,500
1485,ValueBuyer,2.25,500
1486,Aggressive,2.45,500
1487,Conservative,2.4,500
1488,Conservative,0.55,248
1489,Conservative,0.7,477
1490,Conservative,0.75,337
1491,ValueBuyer,2.6,500
1492,ValueBuyer,2.1,500
1493,ValueBuyer,2.55,500
1494,Conservative,2.25,500
1495,ValueBuyer,2.45,500
1496,Random,0.0,287
1497,ValueBuyer,2.1,500
1498,ValueBuyer,-0.15,356
1499,Conservative,0.9,349
1500,Aggressive,2.55,500
1501,ValueBuyer,-0.15,165
1502,Conservative,3.85,500
1503,Conservative,2.4,500
1504,Conservative,0.7,274
1505,Conservative,2.55,500
1506,Random,-0.05,211
1507,Conservative,0.2,272
1508,Conservative,1.5,429
1509,Conservative,2.8,500
1510,Conservative,2.35,500
1511,Aggressive,2.65,500
1512,ValueBuyer,2.2,500
1513,Aggressive,2.45,500
1514,Aggressive,2.5,500
1515,ValueBuyer,0.7,366
1516,Conservative,2.15,500
1517,Aggressive,2.65,500
1518,Aggressive,2.3,500
1519,Aggressive,2.35,500
1520,ValueBuyer,-0.25,200
1521,Aggressive,2.55,500
1522,Aggressive,2.5,500
1523,Conservative,1.05,350
1524,Conservative,-0.25,178
1525,Conservative,2.1,500
1526,Aggressive,2.45,500
1527,Aggressive,2.45,500
1528,Conservative,0.15,259
1529,ValueBuyer,2.0,500
1530,Conservative,2.15,500
1531,Aggressive,2.4,500
1532,Aggressive,2.55,500
1533,ValueBuyer,1.55,340
1534,ValueBuyer,2.1,500
1535,Aggressive,2.3,500
1536,Conservative,2.7,500
1537,Aggressive,2.5,500
1538,ValueBuyer,0.6,248
1539,Aggressive,2.35,500
1540,ValueBuyer,2.3,500
1541,Aggressive,2.5,500
1542,Aggressive,2.4,500
1543,ValueBuyer,-0.15,125
1544,Conservative,2.5,500
1545,Aggressive,2.35,500
1546,Conservative,2.75,500
1547,Random,2.35,500
1548,Conservative,0.3,277
1549,Conservative,1.7,500
1550,Random,2.55,500
1551,ValueBuyer,2.55,500
1552,ValueBuyer,0.85,475
1553,Random,-0.45,169
1554,Conservative,0.15,229
1555,Conservative,-0.1,366
1556,Conservative,2.55,500
1557,ValueBuyer,0.3,253
1558,Conservative,2.4,500
1559,Conservative,2.05,500
1560,Random,2.25,500
1561,ValueBuyer,-0.4,225
1562,ValueBuyer,0.1,240
1563,Conservative,2.4,500
1564,ValueBuyer,2.1,500
1565,ValueBuyer,2.25,500
1566,Conservative,2.4,500
1567,ValueBuyer,0.3,220
1568,Conservative,2.6,500
1569,Aggressive,2.55,500
1570,Aggressive,2.4,500
1571,Conservative,2.4,500
1572,Aggressive,2.45,500
1573,Aggressive,2.4,500
1574,Conservative,2.0,500
1575,Conservative,2.25,500
1576,Conservative,2.55,500
1577,Aggressive,2.85,500
1578,Conservative,2.25,500
1579,Aggressive,2.4,500
1580,Aggressive,2.75,500
1581,Random,0.7,346
1582,ValueBuyer,0.3,337
1583,Aggressive,2.35,500
1584,Conservative,2.25,500
1585,Random,2.35,500
1586,Aggressive,2.4,500
1587,Conservative,2.4,500
1588,Conservative,2.3,500
1589,Conservative,2.1,500
1590,ValueBuyer,0.3,337
1591,Aggressive,2.45,500
1592,Conservative,2.15,500
1593,Conservative,1.9,500
1594,Random,2.1,500
1595,ValueBuyer,0.15,220
1596,Conservative,0.0,244
1597,Random,0.3,477
1598,Conservative,2.3,500
1599,Conservative,2.2,500
1600,ValueBuyer,2.25,500
1601,Aggressive,2.45,500
1602,ValueBuyer,2.2,500
1603,Conservative,0.4,314
1604,Random,2.15,500
1605,ValueBuyer,0.9,431
1606,Conservative,2.1,500
1607,ValueBuyer,2.4,500
1608,ValueBuyer,-0.45,186
1609,Conservative,2.5,500
1610,Conservative,1.4,465
1611,Conservative,1.15,421
1612,Conservative,2.55,500
1613,ValueBuyer,2.45,500
1614,Aggressive,2.4,500
1615,Random,0.25,285
1616,Random,0.5,240
1617,Aggressive,2.4,500
1618,Aggressive,2.45,500
1619,Conservative,0.85,366
1620,Conservative,0.05,199
1621,ValueBuyer,0.25,247
1622,ValueBuyer,-0.25,150
1623,ValueBuyer,0.1,198
1624,Aggressive,2.3,500
1625,ValueBuyer,0.05,239
1626,Aggressive,2.6,500
1627,ValueBuyer,2.2,500
1628,Conservative,2.25,500
1629,Aggressive,2.25,500
1630,Conservative,2.0,500
1631,Conservative,2.6,500
1632,Conservative,-0.3,500
1633,Conservative,2.25,500
1634,Aggressive,3.2,500
1635,Aggressive,2.65,500
1636,Conservative,0.75,309
1637,ValueBuyer,2.15,500
1638,Aggressive,2.55,500
1639,Conservative,2.3,500
1640,Random,1.2,430
1641,Aggressive,2.65,500
1642,ValueBuyer,2.45,500
1643,Random,2.45,500
1644,Aggressive,2.25,500
1645,Aggressive,2.25,500
1646,Conservative,0.3,276
1647,Aggressive,2.7,500
1648,Aggressive,2.6,500
1649,ValueBuyer,2.1,500
1650,Aggressive,2.45,500
1651,Aggressive,2.4,500
1652,Aggressive,2.55,500
1653,ValueBuyer,2.45,500
1654,ValueBuyer,-0.05,333
1655,Aggressive,2.5,500
1656,Aggressive,2.6,500
1657,ValueBuyer,2.45,500
1658,Conservative,2.5,500
1659,Conservative,2.3,500
1660,Aggressive,2.7,500
1661,Conservative,2.35,500
1662,Aggressive,2.35,500
1663,Aggressive,2.55,500
1664,Conservative,2.45,500
1665,Conservative,1.9,500
1666,Conservative,2.4,500
1667,Aggressive,2.4,500
1668,Conservative,2.85,500
1669,Conservative,2.35,500
1670,Conservative,0.55,302
1671,Aggressive,2.7,500
1672,Aggressive,2.55,500
1673,Random,0.0,224
1674,ValueBuyer,2.35,500
1675,Aggressive,2.4,500
1676,Aggressive,2.5,500
1677,ValueBuyer,2.5,500
1678,Aggressive,2.45,500
1679,Conservative,2.5,500
1680,Aggressive,2.55,500
1681,Conservative,0.15,311
1682,Aggressive,2.3,500
1683,Conservative,2.3,500
1684,Aggressive,2.4,500
1685,Aggressive,2.25,500
1686,Conservative,0.25,288
1687,Conservative,2.4,500
1688,Conservative,-0.05,252
1689,Aggressive,2.25,500
1690,Conservative,2.35,500
1691,ValueBuyer,2.25,500
1692,Random,2.3,500
1693,Random,2.2,500
1694,Conservative,1.95,500
1695,Conservative,2.35,500
1696,Random,2.2,500
1697,ValueBuyer,2.25,500
1698,Random,1.7,427
1699,ValueBuyer,0.0,138
1700,Conservative,2.65,500
1701,Conservative,2.1,500
1702,Aggressive,3.8,500
1703,Aggressive,2.55,500
1704,ValueBuyer,2.15,494
1705,ValueBuyer,2.6,500
1706,Aggressive,2.7,500
1707,ValueBuyer,2.15,500
1708,Conservative,2.35,500
1709,ValueBuyer,0.5,325
1710,ValueBuyer,2.35,500
1711,Conservative,2.75,500
1712,Conservative,1.25,389
1713,Conservative,2.2,500
1714,Aggressive,2.45,500
1715,Aggressive,2.65,500
1716,ValueBuyer,0.75,315
1717,Conservative,2.2,500
1718,Aggressive,2.7,500
1719,ValueBuyer,0.3,228
1720,ValueBuyer,0.4,318
1721,Conservative,2.5,500
1722,ValueBuyer,-0.2,185
1723,ValueBuyer,2.1,500
1724,Conservative,0.35,300
1725,Conservative,2.45,500
1726,ValueBuyer,-0.05,160
1727,ValueBuyer,2.4,500
1728,Aggressive,2.2,500
1729,Conservative,2.5,500
1730,Aggressive,2.25,500
1731,Random,0.9,323
1732,Conservative,2.45,500
1733,ValueBuyer,0.05,221
1734,ValueBuyer,2.2,500
1735,Aggressive,2.2,500
1736,Conservative,-0.3,168
1737,Conservative,2.2,500
1738,Aggressive,2.6,500
1739,Conservative,1.0,402
1740,Aggressive,2.55,500
1741,ValueBuyer,2.3,500
1742,ValueBuyer,-0.1,273
1743,Aggressive,2.45,500
1744,Conservative,1.05,500
1745,Random,2.3,500
1746,Aggressive,2.6,500
1747,Conservative,-0.1,175
1748,ValueBuyer,0.65,436
1749,ValueBuyer,0.45,292
1750,Aggressive,2.6,500
1751,ValueBuyer,0.65,308
1752,ValueBuyer,2.2,500
1753,Aggressive,2.25,500
1754,ValueBuyer,0.35,256
1755,Aggressive,2.55,500
1756,Aggressive,2.55,500
1757,ValueBuyer,-0.05,248
1758,ValueBuyer,2.3,500
1759,ValueBuyer,2.55,500
1760,Conservative,2.45,500
1761,Aggressive,2.65,500
1762,Aggressive,2.15,500
1763,Conservative,3.0,500
1764,ValueBuyer,0.2,500
1765,Aggressive,2.85,500
1766,Aggressive,2.05,500
1767,Conservative,0.35,235
1768,Conservative,0.9,353
1769,Random,2.1,500
1770,ValueBuyer,2.5,500
1771,Conservative,2.3,500
1772,Random,0.3,236
1773,Aggressive,2.4,500
1774,Conservative,2.7,500
1775,Conservative,2.9,500
1776,Aggressive,2.5,500
1777,Random,2.6,500
1778,Random,2.45,500
1779,Random,2.35,500
1780,Conservative,2.25,500
1781,ValueBuyer,2.65,500
1782,Conservative,2.0,500
1783,Random,-0.55,103
1784,Conservative,0.75,395
1785,Conservative,0.05,207
1786,Random,-0.25,154
1787,ValueBuyer,0.4,248
1788,ValueBuyer,-0.45,173
1789,Conservative,0.8,423
1790,Conservative,3.3,500
1791,Aggressive,2.65,500
1792,Aggressive,2.35,500
1793,Conservative,-0.3,349
1794,Conservative,2.45,500
1795,ValueBuyer,1.8,500
1796,ValueBuyer,0.25,258
1797,Random,0.0,500
1798,Conservative,2.25,500
1799,ValueBuyer,2.15,500
1800,Aggressive,2.2,500
1801,ValueBuyer,2.15,500
1802,Conservative,2.45,500
1803,ValueBuyer,0.0,197
1804,Aggressive,2.5,500
1805,ValueBuyer,0.95,386
1806,ValueBuyer,2.5,500
1807,Conservative,2.35,500
1808,Aggressive,2.05,500
1809,Conservative,2.2,500
1810,Aggressive,2.75,500
1811,Aggressive,2.35,500
1812,Conservative,2.25,500
1813,ValueBuyer,2.1,500
1814,Conservative,2.05,500
1815,Aggressive,2.15,500
1816,Conservative,2.2,500
1817,Random,1.1,483
1818,Aggressive,2.4,500
1819,Aggressive,2.2,500
1820,Conservative,0.0,224
1821,Conservative,2.35,500
1822,Conservative,0.1,229
1823,ValueBuyer,0.0,268
1824,Conservative,2.35,500
1825,Aggressive,2.45,500
1826,Conservative,2.45,500
1827,Conservative,2.45,500
1828,Conservative,2.35,500
1829,ValueBuyer,2.5,500
1830,Aggressive,2.25,500
1831,ValueBuyer,-0.45,100
1832,Conservative,1.2,355
1833,Aggressive,2.35,500
1834,ValueBuyer,-0.35,212
1835,Aggressive,2.6,500
1836,Aggressive,2.65,500
1837,Conservative,2.75,500
1838,Conservative,0.25,224
1839,Conservative,1.2,368
1840,ValueBuyer,1.15,489
1841,Aggressive,2.55,500
1842,ValueBuyer,0.65,250
1843,Random,2.2,500
1844,ValueBuyer,2.15,500
1845,Conservative,1.3,461
1846,Conservative,1.9,500
1847,Aggressive,2.5,500
1848,Conservative,2.55,500
1849,ValueBuyer,2.35,500
1850,ValueBuyer,1.25,349
1851,Aggressive,2.45,500
1852,Aggressive,2.25,500
1853,ValueBuyer,1.9,500
1854,Aggressive,2.2,500
1855,Aggressive,2.75,500
1856,Aggressive,2.45,500
1857,Aggressive,2.35,500
1858,ValueBuyer,0.05,249
1859,Conservative,2.3,500
1860,Aggressive,2.55,500
1861,Aggressive,2.35,500
1862,Aggressive,2.75,500
1863,Aggressive,2.65,500
1864,Aggressive,2.65,500
1865,Random,2.5,500
1866,Aggressive,2.0,500
1867,Random,2.2,500
1868,Conservative,2.45,500
1869,Conservative,2.4,500
1870,ValueBuyer,0.55,233
1871,Conservative,2.35,500
1872,Conservative,2.4,500
1873,Random,-0.05,412
1874,Aggressive,2.55,500
1875,ValueBuyer,-0.1,210
1876,Conservative,2.25,500
1877,Aggressive,2.5,500
1878,Conservative,2.35,500
1879,Aggressive,2.7,500
1880,Aggressive,2.5,500
1881,Conservative,0.9,311
1882,Aggressive,2.85,500
1883,Conservative,0.35,382
1884,ValueBuyer,-0.15,212
1885,Conservative,0.7,357
1886,Conservative,2.7,500
1887,Conservative,2.5,500
1888,ValueBuyer,0.75,370
1889,ValueBuyer,2.4,500
1890,Random,2.2,500
1891,Conservative,0.6,393
1892,Random,1.0,326
1893,Aggressive,2.5,500
1894,Conservative,1.4,500
1895,Aggressive,2.5,500
1896,Conservative,0.95,343
1897,Conservative,1.6,459
1898,Aggressive,2.3,500
1899,Aggressive,2.4,500
1900,ValueBuyer,2.3,500
1901,Aggressive,2.5,500
1902,ValueBuyer,0.3,207
1903,Conservative,2.35,500
1904,Aggressive,2.5,500
1905,Random,-0.3,500
1906,Conservative,2.8,500
1907,Conservative,2.1,500
1908,Aggressive,2.35,500
1909,Conservative,2.1,500
1910,ValueBuyer,0.9,401
1911,Aggressive,2.8,500
1912,ValueBuyer,0.2,159
1913,Aggressive,2.6,500
1914,Random,0.2,275
1915,Random,2.35,500
1916,Aggressive,2.5,500
1917,ValueBuyer,0.3,307
1918,Aggressive,2.4,500
1919,Conservative,0.25,288
1920,Aggressive,2.25,500
1921,Aggressive,2.55,500
1922,Aggressive,2.25,500
1923,ValueBuyer,0.35,190
1924,ValueBuyer,2.3,500
1925,Random,0.7,355
1926,Aggressive,2.65,500
1927,ValueBuyer,2.45,500
1928,Aggressive,2.5,500
1929,ValueBuyer,-0.2,149
1930,Conservative,2.35,500
1931,Conservative,0.6,270
1932,Conservative,2.1,500
